Day,Vista Banrep,FPCOFIXMK3M,FPCOFMKLN1Y,FPCOFMKLN2Y,FPCOFXMK1M,FPCOFXMK2M,FPCOFXMK3M1,FPCOFXMK3M2,FPCOFXMK3M3,FPCOVMKLN1Y,FPCOVMKLN2Y,FPCOBFIX10Y,FPCOCPFIX2Y,FPCOCPFIX5Y,FPCODTFB12M,FPCODTFB18M,FPCODTFB24M,FPCOIBR18M,FPCOIBRB12M,FPCOIBRB18M,FPCOIBRB24+,FPCOIBRB24M,FPCOIBRC12M,FPCOIBRR12M,FPCOIBRR18M,FPCOIPCB10+,FPCOIPCB10Y,FPCOIPCB2Y,FPCOIPCB5Y,FPCOIPCC10+,FPCOIPCC10Y,FPCOIPCC2Y,FPCOIPCC5Y,FPCOIPCR10+,FPCOIPCR10Y,FPCOIPCR2Y,FPCOIPCR5Y,COLTES CP,COLTES LP,COLTES,COLTES UVR,COLTES UVRCP,TRM,FPCOGVFX10Y,FPCOGVFIX2Y,FPCOGVFIX5Y,FPCOGVUVRLN,FPCOGFX10Y+,ICOLCAP,ACWI_COP,LEGATRUU_COP,INMOBILIARIO_COL,LEGATRUU_USD,SPX Index_COP,MXEF Index_COP,MXEA Index_COP
20220311,"191,7922893","135,6179831","147,5095567","154,6346038","131,6151975","127,6536837","134,4969641","135,3514998","136,4670319","126,0113446","157,9057354","161,4493872","158,461984","161,2766033","147,8094835","144,0441925","138,6144255","163,4174928","157,1780437","163,5074054","151,0260928","164,8622705","157,4052816","158,2064578","161,7328519","206,3395386","196,8615536","168,4032982","184,1209132","208,5371815","196,0937698","168,2195139","183,9874671","205,630384","195,0178075","167,8678067","183,1105392","256,64","304,94","280,12","331,05","108,47",3786,"154,2488456","147,5430002","147,6115203","129,5185561","146,4757278",15578,"10752429,3","1909855,651","29623,39495","504,4521","16060253,98","4147166,917","7807748,60"
20220312,"191,8128993","135,6395172","147,5374105","154,667864","131,6339687","127,6721777","134,5157288","135,3729702","136,4910355","126,0325658","157,9353097","161,4924183","158,5020229","161,3215248","147,8094835","144,0441925","138,6144255","163,4507907","157,2062537","163,5408126","151,0575137","164,896318","157,4335206","158,2346507","161,7653875","206,4087542","196,9277697","168,4457042","184,18159","208,6070721","196,1597991","168,262672","184,0480187","205,6992367","195,0837796","167,9146256","183,1705674","256,64","304,94","280,12","331,05","108,47","3827,64","154,2883521","147,574282","147,6497976","129,5320314","146,5136616",15578,"10870688,98","1930861,036","29631,25684","504,4521","16060253,98","4147166,917","7807748,60"
20220313,"191,8335115","135,6608934","147,5651855","154,7010649","131,6526447","127,6905812","134,5343927","135,3941635","136,514959","126,0537642","157,9648654","161,5354568","158,542033","161,3664571","147,8094835","144,0441925","138,6144255","163,4840862","157,2344413","163,5742176","151,0889405","164,9303676","157,4617368","158,2628193","161,7979191","206,4779828","196,9939984","168,4880722","184,2422727","208,6769758","196,225841","168,305795","184,1085735","205,7681022","195,1497644","167,9614236","183,23059","256,64","304,94","280,12","331,05","108,47","3827,64","154,3278619","147,6055163","147,6880802","129,5454992","146,5516001",15578,"10870688,98","1930861,036","29639,12082","504,4521","16060253,98","4147166,917","7807748,60"
20220314,"191,8541258","135,6820033","147,5959311","154,7418382","131,6708502","127,7083042","134,5527403","135,415009","136,5387499","126,0819652","158,0074008","161,0383576","158,575766","161,2076076","147,8094835","144,0441925","138,6144255","163,5493194","157,2703799","163,6458057","151,1940664","165,0033099","157,4970813","158,2946923","161,8349341","206,2171598","196,7855329","168,5191528","184,1575031","208,3039546","196,0392167","168,3369115","184,038817","205,3677624","195,0292045","167,9923807","183,2096662","256,38","304,12","279,52","332,3","108,74","3827,64","153,8191877","147,6369157","147,460145","129,7342409","146,2678969",15390,"10818786,18","1915899,94","29646,98689","500,5434","15852226,03","4007624,287","7817832,21"
20220315,"191,8747424","135,6995534","147,6159436","154,7643713","131,6876496","127,7244698","134,5700985","135,4324316","136,5566538","126,1154991","158,0657624","160,9408535","158,6008577","161,2434766","147,8094835","144,0441925","138,6144255","163,6290406","157,3210898","163,7268883","151,3136883","165,0885945","157,5472207","158,3409997","161,9067765","206,1385599","196,6221825","168,5649107","184,0199491","208,2553435","195,853306","168,3758654","183,9059373","205,3325086","194,7761174","168,0004103","183,0916073","256,49","305,2","280,22","333,39","108,71","3800,85","154,2903936","147,6605077","147,5115146","130,0395757","146,8750714",15385,"10892818,01","1901516,984","29654,85505","500,2873","16333495,28","3934531,302","7865537,21"
20220316,"191,8953613","135,723496","147,6474449","154,8003154","131,7072179","127,7443387","134,5913574","135,4565321","136,5819931","126,128394","158,0270949","161,0376363","158,6445017","161,3199741","147,8094835","144,0441925","138,6144255","163,5007009","157,3185348","163,5783104","151,126896","164,9273331","157,5419333","158,3216411","161,848895","205,8886431","196,5301021","168,6190461","184,0112229","208,1033854","195,7953983","168,4289854","183,9021866","205,1600349","194,8186992","168,0492058","183,1037042","256,82","305,43","280,49","334,36","108,81","3836,56","154,4128035","147,6947393","147,7009575","130,2479107","146,872836",15442,"11265406,22","1921610,518","29662,7253","500,8681","16718058,32","4147040,3","8086882,04"
20220317,"191,9159823","135,7435558","147,6698504","154,793009","131,7254237","127,762434","134,6105391","135,4766063","136,6025469","126,1543295","158,0612038","161,0500586","158,6497095","161,3088782","147,8094835","144,0441925","138,6144255","163,543442","157,3524751","163,6210748","151,187357","164,9725096","157,5770302","158,3621592","161,8934103","205,2117923","196,1778475","168,7060559","183,9503008","207,3740988","195,449795","168,5185062","183,858434","204,4351414","194,4862026","168,150537","183,1160951","257,15","306,1","281,02","334,61","108,88","3826,89","154,6777665","147,7266589","147,8836132","130,3766908","147,0285229",15609,"11409145,43","1925124,286","29670,59763","503,0519","16875299,5","4287725,39","8222848,45"
20220318,"191,9366055","135,761261","147,6924694","154,8171897","131,7424404","127,7788266","134,6281323","135,4941008","136,6207397","126,1619208","158,0552345","161,0442818","158,675014","161,3381227","147,8094835","144,0441925","138,6144255","163,5107069","157,3621047","163,5958878","151,1812373","164,9233856","157,5869009","158,3732797","161,8772083","205,2536286","196,2308495","168,7465713","183,9800997","207,41873","195,50482","168,5583946","183,9028608","204,4800041","194,5483647","168,1874371","183,2109893","256,97","305,56","280,62","334,12","108,54","3816,43","154,5587404","147,7610853","147,7804519","130,0914308","146,4558321","15590,5","11489705,99","1919668,87","29678,47205","503,0012","17035907,56","4286459,579","8232439,19"
20220319,"191,957231","135,7834962","147,719862","154,8501802","131,7609364","127,797361","134,6480871","135,5161293","136,6449297","126,1837511","158,0858641","161,0877489","158,714993","161,3834548","147,8094835","144,0441925","138,6144255","163,5453709","157,3911991","163,6306679","151,2136848","164,9588199","157,616063","158,4025993","161,9110217","205,3230172","196,2974063","168,788712","184,0414983","207,4887768","195,5711752","168,6013518","183,9640725","204,5490154","194,6146388","168,234365","183,271468","256,97","305,56","280,62","334,12","108,54","3820,67","154,5981905","147,7921416","147,8186602","130,105154","146,493803","15590,5","11502470,9","1921801,595","29686,34856","503,0012","17035907,56","4286459,579","8232439,19"
20220320,"191,9778587","135,8056447","147,7471738","154,8831097","131,7793361","127,815805","134,6679464","135,5380706","136,6690405","126,2055567","158,1164787","161,1312234","158,7549413","161,4287982","147,8094835","144,0441925","138,6144255","163,5800335","157,4202711","163,6654473","151,2461386","164,9942568","157,6452025","158,4318945","161,9448309","205,3924189","196,3639756","168,830817","184,1029027","207,5588365","195,6375429","168,6442756","184,0252897","204,618039","194,6809256","168,2812697","183,3319513","256,97","305,56","280,62","334,12","108,54","3820,67","154,6376432","147,8231471","147,8568738","130,1188701","146,5317784","15590,5","11502470,9","1921801,595","29694,22717","503,0012","17035907,56","4286459,579","8232439,19"
20220321,"191,9984886","135,8274906","147,7744045","154,9159777","131,797639","127,8341582","134,6877097","135,5599241","136,6922188","126,2273376","158,1470769","161,1746699","158,7948588","161,4741521","147,8094835","144,0441925","138,6144255","163,614693","157,44932","163,7002236","151,2785988","165,0296934","157,6743192","158,4611694","161,9786359","205,4618336","196,4305572","168,8728841","184,1643129","207,6289089","195,7039232","168,687164","184,0865124","204,6870751","194,7472251","168,3281512","183,3924391","256,97","305,56","280,62","334,12","108,54","3820,67","154,6770985","147,8541016","147,8950924","130,1325793","146,5697583","15590,5","11500522,35","1911503,361","29702,10786","500,3058","17028502,51","4256992,03","8235721,84"
20220322,"192,0191207","135,8368258","147,7750153","154,9114947","131,8103109","127,8463868","134,7016366","135,5695033","136,6978243","126,2478391","158,1711208","160,9711108","158,7695377","161,3671945","147,8094835","144,0441925","138,6144255","163,6348734","157,4754828","163,7218389","151,3331044","165,0502798","157,699947","158,4840382","161,9687443","205,5042564","196,5368594","168,9455832","184,2928514","207,602754","195,8334968","168,7644571","184,2114415","204,6252591","194,9533222","168,4267062","183,5047984","255,98","304,44","279,57",334,"108,35","3820,67","154,0185468","147,8514516","147,2109266","129,6396275","146,0520748",15660,"11616250,45","1901059,177","29709,99065","497,5722","16970917,29","4255923,17","8164311,19"
20220323,"192,039755","135,8536496","147,791745","154,9347961","131,8272899","127,8624222","134,7193071","135,5863479","136,7139573","126,2358917","158,0875334","160,2309316","158,7225148","160,9770141","147,8094835","144,0441925","138,6144255","163,4943327","157,4331649","163,5815969","151,181162","164,8793184","157,6585101","158,4480734","161,8311843","204,996541","196,0409474","168,9535752","184,0070854","207,0873878","195,3562696","168,7655364","183,9394383","204,1182771","194,5299093","168,3959232","183,2772468","255,42","303,46","278,77","334,35","108,38","3765,67","153,5023441","147,8164898","146,886059","129,7782599","145,4343385",15955,"11345172,92","1877583,397","29717,87552","498,6054","16866066,28","4317419,87","8200607,34"
20220324,"192,0603916","135,8649057","147,7922158","154,8765492","131,8440097","127,8778521","134,7360838","135,5986017","136,7190955","126,2042222","157,9012673","160,0078926","158,5759908","160,5926926","147,8094835","144,0441925","138,6144255","163,1699593","157,3312277","163,2532796","150,9558595","164,5549267","157,5508525","158,3146351","161,5289513","204,7589849","195,8806096","169,0057884","183,8747648","206,812779","195,1815392","168,8152058","183,8171622","203,8376208","194,3047244","168,4350088","183,1850585","253,99","299,88","276,05","332,16","108,13","3756,64","151,9869184","147,7974018","146,0668296","128,9832011","143,424233","16090,5","11425745,43","1867311,918","29725,7625","497,0697","17123405,72","4307028,099","8192047,38"
20220325,"192,0810304","135,8803619","147,796072","154,8747835","131,8604104","127,894038","134,7535871","135,6144403","136,7322275","126,2324503","157,9845089","159,985371","158,5777079","160,5894758","147,8094835","144,0441925","138,6144255","163,2950092","157,3870077","163,3823047","151,1673814","164,7198331","157,6070867","158,3725007","161,6344678","204,9138354","195,9245886","169,0368178","183,7751769","206,9788595","195,2196657","168,8473599","183,7466966","203,998967","194,3251069","168,4721714","183,210042","253,52","297,9","274,67","331,53","108,33","3798,9","151,2037701","147,784218","145,8062898","128,789744","142,2053097",16200,"11583263,98","1879772,458","29733,65156","494,8202","17236869,38","4268411,691","8193494,37"
20220326,"192,1016713","135,9029491","147,8242068","154,9085588","131,8803406","127,9127894","134,7737576","135,6368072","136,75688","126,2560849","158,016811","160,0291986","158,6186981","160,6355121","147,8094835","144,0441925","138,6144255","163,3312066","157,4182909","163,418538","151,2000198","164,7562565","157,6384279","158,4039419","161,6702373","204,9833424","195,991314","169,0789179","183,8371962","207,0489979","195,2861803","168,8903188","183,8085042","204,0680618","194,3915096","168,5193085","183,2710322","253,52","297,9","274,67","331,53","108,33","3785,66","151,2439168","147,816879","145,8456382","128,8037945","142,243503",16200,"11542893,76","1873221,038","29741,54272","494,8202","17236869,38","4268411,691","8193494,37"
20220327,"192,1223145","135,9253583","147,8522569","154,9422704","131,9001734","127,9314457","134,7938275","135,6589312","136,7814492","126,2796895","158,0490978","160,0730346","158,6596563","160,6815592","147,8094835","144,0441925","138,6144255","163,3674081","157,4495488","163,4547758","151,232666","164,7926872","157,6697447","158,4353616","161,7060082","205,0528621","196,0580517","169,1209762","183,8992215","207,1191488","195,3527072","168,9332389","183,8703174","204,1371687","194,4579249","168,5664203","183,3320271","253,52","297,9","274,67","331,53","108,33","3785,66","151,2840607","147,8494806","145,8849924","128,817838","142,2817005",16200,"11542893,76","1873221,038","29749,43597","494,8202","17236869,38","4268411,691","8193494,37"
20220328,"192,14296","135,9017311","147,7816187","154,7442959","131,9001734","127,9352561","134,7999371","135,6384136","136,7303496","126,3117239","158,085138","159,9810729","158,2972587","160,2472554","147,8094835","144,0441925","138,6144255","163,4151438","157,491783","163,5019719","151,2744247","164,8376376","157,7128682","158,4829636","161,7608284","205,4344392","196,1055343","169,1699098","183,9999856","207,2766492","195,4003721","168,98164","183,9619505","204,2058938","194,5050795","168,6125717","183,3928828","253,87","298,69","275,28","332,66","108,45","3785,66","151,4449046","147,8597604","146,0003918","128,8958208","142,6073283",16257,"11590290,23","1868848,98","29757,33131","493,6653","17326945,18","4259558,362","8145503,14"
20220329,"192,1636076","135,9239968","147,8101852","154,7688859","131,9001734","127,9541139","134,8202789","135,6602369","136,7548609","126,3179851","158,0074494","158,5025517","158,316905","159,7741218","147,8094835","144,0441925","138,6144255","163,2380818","157,470304","163,3142192","150,8867558","164,5849685","157,6881358","158,4432352","161,6437659","205,5821054","196,2043865","169,217792","184,0493055","207,438942","195,4999579","169,0305845","184,0103005","204,369511","194,6140423","168,6671339","183,4377055","255,72","303,63","278,98","333,11","108,75","3785,7","153,6917331","147,9364523","147,0758471","129,1973367","145,7307971","16211,5","11776593,42","1878504,847","29765,22875","496,2107","17396799,08","4268631,21","8271930,81"
20220330,"192,1842575","135,9418416","147,827763","154,8101423","131,9001734","127,9723642","134,839756","135,6781931","136,7712576","126,3328194","158,0135768","158,5467905","158,3439378","159,9007153","147,8094835","144,0441925","138,6144255","163,2269647","157,4862277","163,3008817","150,7934905","164,5520774","157,7036524","158,4569008","161,6446131","205,0173295","195,7713502","169,1984401","183,7140475","206,8520844","195,0636429","169,0055337","183,6888205","203,791531","194,1644938","168,6160388","183,1573302","257,6","306,63","281,51","333,01","108,88","3765,96","155,0087073","148,0543884","148,1649114","129,1595346","146,716705",16116,"11661935,35","1877488,101","29773,12829","498,5417","17293521,78","4318448,778","8281780,01"
